season,week,away_team,home_team,away_score,home_score,spread_line,model_spread,model_pick,expected_value,total_line,predicted_total,over_under,ats_result,total_result
2017,3,PIT,CHI,17,23,-7.0,PIT -8.0,PIT -7.0,0.93%,43.5,35.38,Under,loss,win
2017,3,SEA,TEN,27,33,2.0,TEN -0.5,SEA +2.0,3.87%,42.0,48.26,Over,loss,win
2017,3,TB,MIN,17,34,0.0,MIN -0.5,MIN +0.0,-1.95%,41.0,46.1,Over,win,win
2017,4,BUF,ATL,23,17,8.0,ATL -8.0,BUF +8.0,-4.38%,48.0,42.67,Under,win,win
2017,4,CAR,NE,33,30,9.0,NE -8.5,CAR +9.0,-0.62%,48.0,53.95,Over,win,win
2017,4,CHI,GB,14,35,7.5,GB -9.0,GB -7.5,5.34%,44.0,45.57,Over,win,win
2017,4,CIN,CLE,31,7,-3.0,CIN -3.5,CIN -3.0,-2.83%,41.5,36.71,Under,win,win
2017,4,DET,MIN,14,7,2.5,MIN -2.5,MIN -2.5,-4.03%,43.0,35.38,Under,loss,win
2017,4,IND,SEA,18,46,12.5,SEA -11.5,IND +12.5,0.31%,41.5,54.1,Over,loss,win
2017,4,JAX,NYJ,20,23,-4.0,JAX -4.5,JAX -4.0,-2.07%,38.5,46.92,Over,loss,win
2017,4,LA,DAL,35,30,5.0,DAL -5.5,DAL -5.0,-1.59%,51.0,56.63,Over,loss,win
2017,4,NO,MIA,20,0,-4.0,NO -3.5,MIA +4.0,-2.57%,51.5,31.33,Under,loss,win
2017,4,NYG,TB,23,25,2.5,TB -2.5,NYG +2.5,-4.15%,46.0,43.14,Under,win,loss
2017,4,LV,DEN,10,16,3.5,DEN -4.0,DEN -3.5,-2.85%,44.0,46.1,Over,win,loss
2017,4,PHI,LAC,26,24,1.5,LAC -0.5,PHI +1.5,1.54%,48.0,42.62,Under,win,loss
2017,4,PIT,BAL,26,9,-3.5,PIT -3.0,BAL +3.5,-1.80%,42.0,35.14,Under,loss,win
2017,4,SF,ARI,15,18,6.5,ARI -7.0,ARI -6.5,-1.13%,43.0,36.73,Under,loss,win
2017,4,TEN,HOU,14,57,-2.5,TEN -1.0,HOU +2.5,2.92%,43.0,71.4,Over,win,win
2017,4,WAS,KC,20,29,6.5,KC -6.5,KC -6.5,-4.43%,48.0,51.9,Over,win,win
2017,5,ARI,PHI,7,34,6.0,PHI -5.0,ARI +6.0,0.83%,45.0,42.99,Under,loss,win
2017,5,BAL,LV,30,17,3.0,LV -3.0,LV -3.0,-4.43%,40.5,37.01,Under,loss,loss
2017,5,BUF,CIN,16,20,3.0,CIN -3.5,CIN -3.0,-1.40%,39.0,46.1,Over,win,loss
2017,5,CAR,DET,27,24,2.0,DET -1.5,CAR +2.0,-2.07%,42.0,50.12,Over,win,win
2017,5,GB,DAL,35,31,2.5,DAL -1.5,GB +2.5,1.26%,52.0,65.7,Over,win,win
2017,5,JAX,PIT,30,9,7.5,PIT -7.5,PIT -7.5,-3.81%,41.0,45.23,Over,loss,loss
2017,5,KC,HOU,42,34,-2.0,KC -1.0,HOU +2.0,1.73%,45.0,75.6,Over,loss,win
2017,5,LAC,NYG,27,22,3.0,NYG -3.0,NYG -3.0,-4.41%,45.5,42.67,Under,loss,loss
2017,5,MIN,CHI,20,17,-3.5,MIN -3.0,CHI +3.5,-2.58%,41.0,35.9,Under,win,win
2017,5,NE,TB,19,14,-3.5,NE -4.0,NE -3.5,-2.22%,54.5,45.13,Under,win,win
2017,5,NYJ,CLE,17,14,-1.5,CLE -0.0,CLE +1.5,4.43%,41.5,35.14,Under,loss,win
2017,5,SEA,LA,16,10,2.0,SEA -0.0,SEA +2.0,7.60%,46.5,57.14,Over,win,loss
2017,5,SF,IND,23,26,-1.0,IND -0.5,IND +1.0,4.79%,43.5,51.82,Over,win,win
2017,5,TEN,MIA,10,16,0.0,TEN -0.5,TEN +0.0,-2.44%,41.5,32.84,Under,loss,win
2017,6,CHI,BAL,27,24,5.5,BAL -6.0,BAL -5.5,-2.71%,39.5,43.14,Over,loss,win
2017,6,CLE,HOU,17,33,7.5,HOU -9.5,HOU -7.5,7.42%,46.0,51.83,Over,win,win
2017,6,DET,NO,38,52,6.0,NO -5.0,DET +6.0,0.08%,50.5,68.83,Over,loss,win
2017,6,GB,MIN,10,23,-3.0,GB -2.5,MIN +3.0,-1.43%,46.0,42.15,Under,win,win
2017,6,IND,TEN,22,36,7.0,TEN -6.0,IND +7.0,1.39%,46.0,45.59,Under,loss,loss
2017,6,LAC,LV,17,16,3.0,LV -3.0,LAC +3.0,-3.45%,48.5,37.45,Under,win,win
2017,6,LA,JAX,27,17,1.0,JAX -1.5,JAX -1.0,-0.54%,42.0,46.1,Over,loss,win
2017,6,MIA,ATL,20,17,14.0,ATL -12.0,MIA +14.0,6.85%,46.0,35.14,Under,win,win
2017,6,NE,NYJ,24,17,-9.0,NE -10.0,NE -9.0,0.86%,48.5,42.67,Under,loss,win
2017,6,NYG,DEN,23,10,14.0,DEN -11.5,NYG +14.0,10.89%,37.5,35.14,Under,win,win
2017,6,PHI,CAR,28,23,3.0,CAR -2.5,PHI +3.0,-2.44%,44.0,56.53,Over,win,win
2017,6,PIT,KC,19,13,3.5,KC -3.5,KC -3.5,-4.29%,46.5,45.13,Under,loss,win
2017,6,SF,WAS,24,26,12.0,WAS -10.0,SF +12.0,8.09%,46.0,45.23,Under,win,loss
2017,6,TB,ARI,33,38,-2.5,TB -1.5,ARI +2.5,2.46%,46.5,47.03,Over,win,win
2017,7,ARI,LA,0,33,3.0,LA -3.0,ARI +3.0,-3.22%,45.5,40.65,Under,loss,win
2017,7,ATL,NE,7,23,3.0,NE -4.0,NE -3.0,0.22%,56.5,35.38,Under,win,win
2017,7,BAL,MIN,16,24,5.0,MIN -4.5,BAL +5.0,-2.74%,37.5,46.1,Over,loss,win
2017,7,CAR,CHI,3,17,-2.5,CAR -3.0,CAR -2.5,-0.51%,39.5,38.48,Under,loss,win
2017,7,CIN,PIT,14,29,4.0,PIT -4.0,PIT -4.0,-3.40%,40.0,42.67,Over,win,win
2017,7,DAL,SF,40,10,-6.5,DAL -5.5,SF +6.5,0.40%,48.0,50.14,Over,loss,win
2017,7,DEN,LAC,0,21,-1.0,DEN -1.5,DEN -1.0,-2.40%,41.0,28.42,Under,loss,win
2017,7,JAX,IND,27,0,-3.0,JAX -3.0,IND +3.0,-3.81%,41.0,42.15,Over,loss,loss
2017,7,KC,LV,30,31,-3.0,KC -3.0,KC -3.0,-3.71%,46.5,53.93,Over,loss,win
2017,7,NO,GB,26,17,-3.5,NO -0.5,GB +3.5,12.27%,45.5,50.14,Over,loss,loss
2017,7,NYJ,MIA,28,31,3.0,MIA -4.0,MIA -3.0,1.57%,40.0,48.6,Over,push,win
2017,7,SEA,NYG,24,7,-4.0,SEA -4.0,NYG +4.0,-3.21%,39.0,44.11,Over,loss,loss
2017,7,TB,BUF,27,30,3.0,BUF -2.5,TB +3.0,-0.99%,46.5,50.14,Over,push,win
2017,7,TEN,CLE,12,9,-5.5,TEN -5.0,CLE +5.5,-1.26%,42.5,34.54,Under,win,win
2017,7,WAS,PHI,24,34,5.0,PHI -5.5,PHI -5.0,-1.36%,48.5,51.72,Over,win,win
2017,8,ATL,NYJ,25,20,-6.5,ATL -6.5,ATL -6.5,-4.20%,43.5,41.17,Under,loss,loss
2017,8,CAR,TB,17,3,1.5,TB -1.0,CAR +1.5,-1.02%,46.0,35.47,Under,win,win
2017,8,CHI,NO,12,20,7.5,NO -8.0,NO -7.5,-2.00%,46.0,52.01,Over,win,loss
2017,8,DAL,WAS,33,19,-3.0,DAL -3.0,WAS +3.0,-3.53%,46.5,57.03,Over,loss,win
2017,8,DEN,KC,19,29,7.0,KC -6.5,DEN +7.0,-2.99%,42.0,36.07,Under,loss,loss
2017,8,HOU,SEA,38,41,6.0,SEA -6.0,HOU +6.0,-3.76%,45.0,71.9,Over,win,win
2017,8,IND,CIN,23,24,11.0,CIN -10.0,IND +11.0,0.14%,44.0,37.46,Under,win,loss
2017,8,LAC,NE,13,21,6.5,NE -7.0,NE -6.5,-0.48%,49.5,40.93,Under,win,win
2017,8,MIA,BAL,0,40,3.0,BAL -3.5,BAL -3.0,-1.66%,38.0,42.67,Over,win,win
2017,8,MIN,CLE,33,16,-11.0,MIN -9.5,CLE +11.0,2.97%,38.5,40.35,Over,loss,win
2017,8,LV,BUF,14,34,2.5,BUF -2.0,LV +2.5,-0.86%,47.0,45.13,Under,loss,loss
2017,8,PIT,DET,20,15,-3.0,PIT -3.0,DET +3.0,-3.28%,44.5,48.72,Over,loss,loss
2017,8,SF,PHI,10,33,13.0,PHI -12.5,SF +13.0,-0.89%,45.0,46.35,Over,loss,loss
2017,9,ARI,SF,20,10,-2.5,ARI -1.5,SF +2.5,0.94%,39.0,30.29,Under,loss,win
2017,9,ATL,CAR,17,20,-3.0,ATL -1.0,CAR +3.0,6.13%,42.0,34.98,Under,win,win
2017,9,BAL,TEN,20,23,3.0,TEN -1.5,BAL +3.0,3.88%,41.0,47.05,Over,push,win
2017,9,BUF,NYJ,21,34,-3.0,BUF -3.5,BUF -3.0,-1.61%,42.0,51.89,Over,loss,win
2017,9,CIN,JAX,7,23,6.0,JAX -5.0,CIN +6.0,1.83%,38.0,36.71,Under,loss,win
2017,9,DEN,PHI,23,51,7.0,PHI -6.5,DEN +7.0,-1.18%,41.0,53.93,Over,loss,win
2017,9,DET,GB,30,17,-2.5,GB -1.0,GB +2.5,16.85%,42.5,41.97,Under,loss,loss
2017,9,IND,HOU,20,14,6.0,HOU -8.0,HOU -6.0,8.24%,45.0,43.23,Under,loss,win
2017,9,KC,DAL,17,28,2.0,DAL -1.0,KC +2.0,0.23%,53.0,57.14,Over,loss,loss
2017,9,LA,NYG,51,17,-5.5,LA -3.5,NYG +5.5,7.41%,42.5,52.25,Over,loss,win
2017,9,LV,MIA,27,24,-3.0,LV -3.0,LV -3.0,-3.11%,44.5,43.43,Under,push,loss
2017,9,TB,NO,10,30,7.0,NO -7.0,NO -7.0,-3.61%,54.0,40.65,Under,win,win
2017,9,WAS,SEA,17,14,8.0,SEA -8.5,SEA -8.0,-1.82%,44.5,44.66,Over,loss,loss
2017,10,CIN,TEN,20,24,4.5,TEN -3.0,CIN +4.5,3.26%,40.5,38.48,Under,win,loss
2017,10,CLE,DET,24,38,10.5,DET -10.5,DET -10.5,-3.34%,42.5,49.07,Over,win,win
2017,10,DAL,ATL,7,27,3.5,ATL -2.0,DAL +3.5,4.21%,49.0,45.23,Under,loss,win
2017,10,GB,CHI,23,16,4.5,CHI -2.0,GB +4.5,9.72%,37.5,35.38,Under,win,loss
2017,10,HOU,LA,7,33,12.0,LA -8.5,HOU +12.0,14.34%,45.0,56.87,Over,loss,loss
2017,10,LAC,JAX,17,20,5.0,JAX -4.5,LAC +5.0,-1.61%,40.5,42.67,Over,win,loss
2017,10,MIA,CAR,21,45,8.0,CAR -8.5,CAR -8.0,-1.78%,38.5,41.4,Over,win,win
2017,10,MIN,WAS,38,30,-1.0,MIN -1.0,WAS +1.0,-3.81%,43.0,53.62,Over,loss,win
2017,10,NE,DEN,41,16,-7.0,NE -6.5,DEN +7.0,-2.34%,45.0,49.91,Over,loss,win
2017,10,NO,BUF,47,10,-2.0,NO -2.5,NO -2.0,-2.39%,48.5,56.61,Over,win,win
2017,10,NYG,SF,21,31,-3.0,NYG -2.5,SF +3.0,-2.25%,41.5,35.4,Under,win,loss
2017,10,NYJ,TB,10,15,1.0,TB -2.5,TB -1.0,3.95%,44.5,33.21,Under,win,win
2017,10,PIT,IND,20,17,-10.5,PIT -9.5,IND +10.5,2.05%,47.0,42.67,Under,win,win
2017,10,SEA,ARI,22,16,-6.0,SEA -6.0,ARI +6.0,-3.98%,40.0,35.14,Under,push,win
2017,11,ARI,HOU,21,31,2.5,HOU -4.0,HOU -2.5,5.32%,38.0,37.45,Under,win,loss
2017,11,ATL,SEA,34,31,1.0,SEA -2.5,SEA -1.0,3.85%,46.0,51.39,Over,loss,win
2017,11,BAL,GB,23,0,-2.5,GB -0.0,GB +2.5,10.89%,38.5,35.38,Under,loss,win
2017,11,BUF,LAC,24,54,7.0,LAC -6.5,BUF +7.0,-0.39%,41.5,51.83,Over,loss,win
2017,11,CIN,DEN,20,17,2.5,DEN -2.0,CIN +2.5,-1.46%,37.5,35.4,Under,win,win
2017,11,DET,CHI,27,24,-3.0,DET -2.5,CHI +3.0,-1.76%,41.0,49.44,Over,push,win
2017,11,JAX,CLE,19,7,-7.5,JAX -8.0,JAX -7.5,-1.44%,37.0,35.4,Under,win,win
2017,11,KC,NYG,9,12,-10.0,KC -8.5,NYG +10.0,2.96%,44.5,33.21,Under,win,win
2017,11,LA,MIN,7,24,1.0,MIN -0.5,LA +1.0,-1.70%,46.0,63.36,Over,loss,loss
2017,11,NE,LV,33,8,-7.0,NE -7.0,NE -7.0,-3.09%,55.0,45.13,Under,win,win
2017,11,PHI,DAL,37,9,-6.0,PHI -4.0,DAL +6.0,5.79%,48.0,49.28,Over,loss,loss
2017,11,TB,MIA,30,20,-1.0,TB -1.5,TB -1.0,-0.38%,44.0,43.43,Under,win,loss
2017,11,TEN,PIT,17,40,7.0,PIT -7.0,PIT -7.0,-3.12%,44.5,49.39,Over,win,win
2017,11,WAS,NO,31,34,9.5,NO -9.5,WAS +9.5,-4.20%,52.5,66.13,Over,win,win
2017,12,BUF,KC,16,10,8.5,KC -9.5,KC -8.5,0.72%,47.5,30.48,Under,loss,win
2017,12,CAR,NYJ,35,27,-5.5,CAR -6.0,CAR -5.5,-1.40%,39.5,53.15,Over,win,win
2017,12,CHI,PHI,3,31,14.0,PHI -13.0,CHI +14.0,-0.05%,43.5,47.14,Over,loss,loss
2017,12,CLE,CIN,16,30,7.5,CIN -8.5,CIN -7.5,0.19%,39.0,41.17,Over,win,win
2017,12,DEN,LV,14,21,3.5,LV -3.0,DEN +3.5,-30.25%,41.0,35.47,Under,loss,win
2017,12,GB,PIT,28,31,14.0,PIT -11.5,GB +14.0,10.30%,43.0,49.2,Over,win,win
2017,12,HOU,BAL,16,23,7.5,BAL -6.5,HOU +7.5,2.39%,39.5,42.67,Over,win,loss
2017,12,JAX,ARI,24,27,-6.5,JAX -6.0,ARI +6.5,-0.37%,37.5,43.69,Over,win,win
2017,12,LAC,DAL,28,6,-1.0,LAC -0.5,DAL +1.0,-1.69%,46.5,34.97,Under,loss,win
2017,12,MIA,NE,17,35,17.0,NE -17.0,NE -17.0,-3.16%,49.0,55.31,Over,win,win
2017,12,MIN,DET,30,23,-2.5,MIN -1.5,DET +2.5,0.98%,46.0,60.07,Over,loss,win
2017,12,NO,LA,20,26,2.5,LA -1.5,NO +2.5,0.98%,54.0,52.1,Under,loss,win
2017,12,NYG,WAS,10,20,7.0,WAS -6.0,NYG +7.0,1.30%,44.0,37.52,Under,loss,win
2017,12,SEA,SF,24,13,-7.0,SEA -7.5,SEA -7.0,-2.52%,45.0,42.67,Under,win,win
2017,12,TB,ATL,20,34,10.5,ATL -9.5,TB +10.5,1.88%,47.0,52.1,Over,loss,win
2017,12,TEN,IND,20,16,-3.0,TEN -2.0,IND +3.0,1.15%,46.5,39.3,Under,loss,win
2017,13,CAR,NO,21,31,5.5,NO -5.0,CAR +5.5,-2.78%,48.0,59.55,Over,loss,win
2017,13,CLE,LAC,10,19,13.5,LAC -13.5,LAC -13.5,-4.39%,45.0,42.67,Under,loss,win
2017,13,DEN,MIA,9,35,-1.0,DEN -1.5,DEN -1.0,-0.91%,41.0,38.58,Under,loss,loss
2017,13,DET,BAL,20,44,2.5,BAL -3.5,BAL -2.5,1.61%,43.0,59.02,Over,win,win
2017,13,HOU,TEN,13,24,7.0,TEN -4.0,HOU +7.0,13.30%,42.5,42.67,Over,loss,loss
2017,13,IND,JAX,10,30,10.0,JAX -10.0,IND +10.0,-3.41%,41.0,40.65,Under,loss,win
2017,13,KC,NYJ,31,38,-3.5,KC -4.5,KC -3.5,2.43%,44.0,43.14,Under,loss,loss
2017,13,LA,ARI,32,16,-7.5,LA -6.5,ARI +7.5,1.30%,43.0,43.14,Over,loss,win
2017,13,MIN,ATL,14,9,2.0,ATL -2.0,ATL -2.0,-3.31%,48.5,46.27,Under,loss,win
2017,13,NE,BUF,23,3,-7.5,NE -8.5,NE -7.5,2.32%,48.5,42.7,Under,win,win
2017,13,NYG,LV,17,24,10.0,LV -8.5,NYG +10.0,5.24%,43.0,31.7,Under,win,win
2017,13,PHI,SEA,10,24,-3.5,PHI -2.5,SEA +3.5,1.18%,46.5,50.49,Over,win,loss
2017,13,PIT,CIN,23,20,-4.5,PIT -4.0,CIN +4.5,-1.40%,42.5,52.01,Over,win,win
2017,13,SF,CHI,15,14,2.5,CHI -3.5,CHI -2.5,0.65%,42.0,37.2,Under,loss,win
2017,13,TB,GB,20,26,3.0,GB -4.5,GB -3.0,3.35%,45.0,41.97,Under,win,loss
2017,13,WAS,DAL,14,38,-1.5,WAS -0.5,DAL +1.5,1.97%,47.0,41.72,Under,win,loss
2017,14,BAL,PIT,38,39,6.0,PIT -5.0,BAL +6.0,1.57%,43.0,71.4,Over,win,win
2017,14,CHI,CIN,33,7,6.0,CIN -6.0,CIN -6.0,-4.48%,40.5,35.66,Under,loss,win
2017,14,DAL,NYG,30,10,-4.0,DAL -3.5,NYG +4.0,-2.90%,42.0,38.23,Under,loss,win
2017,14,DET,TB,24,21,0.0,TB -0.0,TB +0.0,-3.94%,47.5,42.67,Under,loss,win
2017,14,GB,CLE,27,21,-2.5,GB -4.0,GB -2.5,4.39%,38.5,41.97,Over,win,win
2017,14,IND,BUF,7,13,3.5,BUF -3.5,BUF -3.5,-3.29%,36.5,38.25,Over,win,loss
2017,14,MIN,CAR,24,31,-2.5,MIN -1.0,CAR +2.5,3.07%,40.5,50.23,Over,win,win
2017,14,NE,MIA,20,27,-10.0,NE -11.5,NE -10.0,3.62%,48.0,51.82,Over,loss,loss
2017,14,NO,ATL,17,20,2.5,ATL -1.5,NO +2.5,0.92%,51.5,42.67,Under,loss,win
2017,14,NYJ,DEN,0,23,-1.0,DEN -0.5,DEN +1.0,4.16%,40.5,35.14,Under,win,win
2017,14,LV,KC,15,26,4.5,KC -4.5,LV +4.5,-3.99%,48.5,41.97,Under,loss,win
2017,14,PHI,LA,43,35,-1.0,PHI -1.0,LA +1.0,-3.36%,47.5,58.74,Over,loss,win
2017,14,SEA,JAX,24,30,3.0,JAX -1.5,SEA +3.0,3.25%,41.0,52.51,Over,loss,win
2017,14,SF,HOU,26,16,1.0,HOU -4.0,HOU -1.0,14.08%,45.5,35.14,Under,loss,win
2017,14,TEN,ARI,7,12,-2.5,TEN -1.5,ARI +2.5,1.24%,42.0,39.06,Under,win,win
2017,14,WAS,LAC,13,30,6.0,LAC -6.0,LAC -6.0,-3.76%,46.5,43.69,Under,win,win
2017,15,ARI,WAS,15,20,4.0,WAS -3.5,ARI +4.0,-1.57%,40.0,34.69,Under,loss,win
2017,15,ATL,TB,24,21,-7.0,ATL -6.0,TB +7.0,0.10%,49.5,38.79,Under,win,win
2017,15,BAL,CLE,27,10,-6.5,BAL -8.0,BAL -6.5,3.05%,42.0,44.66,Over,win,loss
2017,15,CHI,DET,10,20,5.0,DET -4.5,CHI +5.0,-1.48%,43.5,42.67,Under,loss,win
2017,15,CIN,MIN,7,34,12.5,MIN -11.0,CIN +12.5,5.19%,42.5,35.38,Under,loss,win
2017,15,DAL,LV,20,17,-3.0,DAL -3.0,LV +3.0,-3.61%,46.0,46.1,Over,push,loss
2017,15,DEN,IND,25,13,-3.0,DEN -2.5,IND +3.0,-0.21%,40.5,30.29,Under,loss,win
2017,15,GB,CAR,24,31,3.0,CAR -3.5,CAR -3.0,-1.11%,46.5,56.61,Over,win,win
2017,15,HOU,JAX,7,45,10.5,JAX -9.0,HOU +10.5,5.44%,39.0,48.31,Over,loss,win
2017,15,LAC,KC,13,30,1.0,KC -0.5,LAC +1.0,-2.31%,47.0,49.28,Over,loss,loss
2017,15,LA,SEA,42,7,-1.0,SEA -0.5,SEA +1.0,3.71%,47.5,51.15,Over,loss,win
2017,15,MIA,BUF,16,24,3.5,BUF -3.0,MIA +3.5,-0.39%,39.5,37.25,Under,loss,loss
2017,15,NE,PIT,27,24,-2.5,NE -2.5,PIT +2.5,-3.64%,53.0,49.39,Under,loss,win
2017,15,NYJ,NO,19,31,16.5,NO -15.5,NYJ +16.5,0.81%,47.0,49.2,Over,win,win
2017,15,PHI,NYG,34,29,-7.5,PHI -8.5,PHI -7.5,-0.03%,40.5,49.31,Over,loss,win
2017,15,TEN,SF,23,25,2.5,SF -0.5,TEN +2.5,6.32%,44.5,42.67,Under,win,loss
2017,16,ATL,NO,13,23,5.5,NO -5.0,ATL +5.5,-1.33%,52.0,42.67,Under,loss,win
2017,16,BUF,NE,16,37,11.0,NE -12.5,NE -11.0,3.47%,47.5,44.76,Under,win,loss
2017,16,CLE,CHI,3,20,5.5,CHI -6.5,CHI -5.5,0.82%,37.0,29.44,Under,win,win
2017,16,DEN,WAS,11,27,3.0,WAS -3.0,DEN +3.0,-3.66%,39.5,42.67,Over,loss,loss
2017,16,DET,CIN,17,26,-3.0,DET -2.5,CIN +3.0,-1.66%,43.5,38.49,Under,win,win
2017,16,IND,BAL,16,23,13.5,BAL -13.5,BAL -13.5,-3.71%,41.0,39.34,Under,loss,win
2017,16,JAX,SF,33,44,-4.0,JAX -6.0,JAX -4.0,7.90%,43.0,71.3,Over,loss,win
2017,16,LAC,NYJ,14,7,-7.5,LAC -7.0,NYJ +7.5,-2.97%,42.5,28.42,Under,win,win
2017,16,LA,TEN,27,23,-5.5,LA -6.0,LA -5.5,-0.59%,46.0,50.23,Over,loss,win
2017,16,MIA,KC,13,29,11.0,KC -10.5,MIA +11.0,-1.27%,43.5,46.1,Over,loss,loss
2017,16,MIN,GB,16,0,-8.5,MIN -5.5,GB +8.5,13.20%,41.0,37.0,Under,loss,win
2017,16,NYG,ARI,0,23,3.0,ARI -3.0,ARI -3.0,-3.90%,39.0,30.66,Under,win,win
2017,16,LV,PHI,10,19,10.0,PHI -10.0,LV +10.0,-3.59%,46.0,42.67,Under,win,win
2017,16,PIT,HOU,34,6,-8.0,PIT -6.5,HOU +8.0,2.80%,45.5,39.32,Under,loss,win
2017,16,SEA,DAL,21,12,4.5,DAL -3.5,SEA +4.5,2.48%,47.0,39.82,Under,win,win
2017,16,TB,CAR,19,22,10.0,CAR -9.0,TB +10.0,1.10%,46.5,51.82,Over,win,loss
2017,17,ARI,SEA,26,24,8.0,SEA -8.0,ARI +8.0,-31.85%,38.0,37.77,Under,win,loss
2017,17,BUF,MIA,22,16,-2.5,BUF -0.5,MIA +2.5,6.95%,41.5,35.38,Under,loss,win
2017,17,CAR,ATL,10,22,5.0,ATL -3.5,CAR +5.0,3.20%,44.5,41.44,Under,loss,win
2017,17,CHI,MIN,10,23,13.5,MIN -12.0,CHI +13.5,2.81%,38.0,37.45,Under,win,win
2017,17,CIN,BAL,31,27,8.0,BAL -9.0,BAL -8.0,0.10%,40.0,49.64,Over,loss,win
2017,17,CLE,PIT,24,28,5.0,PIT -9.0,PIT -5.0,-10.33%,38.5,43.43,Over,loss,win
2017,17,DAL,PHI,6,0,-3.5,PHI -0.5,PHI +3.5,-11.17%,41.0,33.21,Under,loss,win
2017,17,GB,DET,11,35,7.5,DET -6.0,GB +7.5,5.30%,45.0,39.82,Under,loss,loss
2017,17,HOU,IND,13,22,5.5,IND -3.5,HOU +5.5,-21.42%,42.0,28.42,Under,loss,win
2017,17,JAX,TEN,10,15,2.5,TEN -0.5,JAX +2.5,7.95%,40.0,47.14,Over,loss,loss
2017,17,KC,DEN,27,24,3.0,DEN -0.0,KC +3.0,-17.11%,37.5,48.06,Over,win,win
2017,17,NO,TB,24,31,-6.0,NO -6.0,NO -6.0,-4.18%,49.0,51.06,Over,loss,win
2017,17,NYJ,NE,6,26,17.0,NE -17.0,NYJ +17.0,-32.89%,43.5,35.79,Under,loss,win
2017,17,LV,LAC,10,30,7.0,LAC -7.0,LV +7.0,-3.40%,43.0,29.44,Under,loss,win
2017,17,SF,LA,34,13,-6.5,SF -0.0,LA +6.5,-26.42%,44.5,62.93,Over,loss,win
2017,17,WAS,NYG,10,18,-5.0,WAS -4.0,NYG +5.0,0.45%,41.0,34.29,Under,win,win
2017,18,ATL,LA,26,13,6.5,LA -5.0,ATL +6.5,4.24%,48.0,38.48,Under,win,win
2017,18,BUF,JAX,3,10,8.5,JAX -9.0,JAX -8.5,-2.47%,39.5,33.01,Under,loss,win
2017,18,CAR,NO,26,31,6.5,NO -6.0,CAR +6.5,-1.24%,47.5,49.2,Over,win,win
2017,18,TEN,KC,22,21,8.5,KC -7.5,TEN +8.5,1.27%,44.0,45.13,Over,win,loss
2017,19,ATL,PHI,10,15,-2.5,ATL -0.5,PHI +2.5,6.45%,40.0,33.21,Under,win,win
2017,19,JAX,PIT,45,42,7.0,PIT -6.0,JAX +7.0,2.42%,40.5,58.65,Over,win,win
2017,19,NO,MIN,24,29,5.5,MIN -4.5,NO +5.5,0.71%,47.0,51.9,Over,win,win
2017,19,TEN,NE,14,35,13.5,NE -13.0,TEN +13.5,-1.29%,48.0,49.39,Over,loss,win
2017,20,JAX,NE,20,24,7.5,NE -7.5,JAX +7.5,-4.47%,46.0,52.1,Over,win,loss
2017,20,MIN,PHI,7,38,-3.0,MIN -1.0,PHI +3.0,5.85%,39.0,35.38,Under,win,loss
2017,21,PHI,NE,41,33,4.5,NE -3.5,PHI +4.5,-0.10%,48.5,68.83,Over,win,win
2018,1,ATL,PHI,12,18,1.0,PHI -1.5,PHI -1.0,-0.72%,44.5,46.44,Over,win,loss
2018,1,BUF,BAL,3,47,7.5,BAL -7.5,BAL -7.5,-3.88%,39.0,38.01,Under,win,loss
2018,1,CHI,GB,23,24,6.5,GB -7.0,GB -6.5,-3.01%,45.0,33.88,Under,loss,loss
2018,1,CIN,IND,34,23,-1.0,CIN -0.0,IND +1.0,0.61%,47.5,50.14,Over,loss,win
2018,1,DAL,CAR,8,16,2.5,CAR -2.0,DAL +2.5,-3.00%,42.5,33.85,Under,loss,win
2018,1,HOU,NE,20,27,6.0,NE -7.0,NE -6.0,1.53%,49.5,41.72,Under,win,win
2018,1,JAX,NYG,20,15,-2.5,JAX -2.0,NYG +2.5,-0.63%,43.0,35.38,Under,loss,win
2018,1,KC,LAC,38,28,3.5,LAC -3.0,KC +3.5,-2.14%,48.0,52.77,Over,win,win
2018,1,LA,LV,33,13,-6.0,LA -5.5,LV +6.0,-0.45%,47.5,35.1,Under,loss,win
2018,1,NYJ,DET,48,17,7.0,DET -6.5,NYJ +7.0,-1.38%,44.0,44.66,Over,win,win
2018,1,PIT,CLE,21,21,-3.5,PIT -5.0,PIT -3.5,4.29%,41.0,42.67,Over,loss,win
2018,1,SEA,DEN,24,27,3.0,DEN -2.5,SEA +3.0,-0.43%,42.5,44.11,Over,push,win
2018,1,SF,MIN,16,24,6.0,MIN -5.5,SF +6.0,-2.75%,46.5,55.03,Over,loss,loss
2018,1,TB,NO,48,40,10.0,NO -9.5,TB +10.0,-1.26%,50.0,75.6,Over,win,win
2018,1,TEN,MIA,20,27,-1.0,TEN -0.5,MIA +1.0,-2.55%,43.5,39.82,Under,win,loss
2018,1,WAS,ARI,24,6,2.0,ARI -1.5,WAS +2.0,-3.03%,43.5,39.3,Under,win,win
2018,2,ARI,LA,0,34,13.5,LA -12.5,ARI +13.5,2.32%,43.5,38.48,Under,loss,win
2018,2,BAL,CIN,23,34,1.0,CIN -0.0,BAL +1.0,0.43%,43.0,63.67,Over,loss,win
2018,2,CAR,ATL,24,31,5.5,ATL -4.5,CAR +5.5,1.38%,44.0,41.97,Under,loss,loss
